#{"source_key": "UNHCR", "source_url": "http://www.unhcr.org/cgi-bin/texis/vtx/home/opendocAttachment.zip?COMID=58aa8f854", "source_date": 2017-02-01, "extract_date": 2017-04-04}
UN major regions,UNHCR-Bureaux,Origin,Type of population,Population Start 2016,of whom assisted by UNHCR Start 2016,Population Mid 2016,of whom assisted by UNHCR Mid 2016,Notes,Misc
Africa,Central Africa and the Great Lakes,Burundi,Total Refugee and people in refugee-like situations," 	292,762 "," 	261,168 "," 	335,232 "," 	303,745 ",
Europe,Europe,Romania,Asylum-seekers," 	1,377 ", 	8 ," 	1,756 ", 	5 ,
Europe,Europe,Romania,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Romania,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Romania,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Romania,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Romania,Others of concern to UNHCR, 	2 , 	2 , 	1 , 	1 ,
Europe,Europe,Romania,Total population of concern," 	3,111 ", 	14 ," 	3,460 ", 	9 ,
Europe,Europe,Russian Federation,Total Refugee and people in refugee-like situations," 	66,446 ", 	943 ," 	64,691 ", 	902 ,
Europe,Europe,Russian Federation,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Russian Federation,Asylum-seekers," 	27,529 ", 	322 ," 	29,005 ", 	368 ,
Europe,Europe,Russian Federation,Returned refugees, 	-00 , 	-00 , 	30 , 	-00 ,
Europe,Europe,Russian Federation,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Russian Federation,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Russian Federation,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Russian Federation,Others of concern to UNHCR, 	3 , 	3 , 	2 , 	2 ,
Europe,Europe,Russian Federation,Total population of concern," 	93,978 "," 	1,268 "," 	93,728 "," 	1,272 ",
Europe,Europe,San Marino,Total Refugee and people in refugee-like situations, 	1 , 	-00 , 	1 , 	-00 ,
Europe,Europe,San Marino,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,San Marino,Asylum-seekers, 	1 , 	-00 , 	1 , 	-00 ,
Europe,Europe,San Marino,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,San Marino,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,San Marino,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,San Marino,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,San Marino,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,San Marino,Total population of concern, 	2 , 	-00 , 	2 , 	-00 ,
Europe,Europe,Serbia and Kosovo: S/RES/1244 (1999),Total Refugee and people in refugee-like situations," 	38,612 "," 	2,591 "," 	38,357 "," 	2,422 ",
Europe,Europe,Serbia and Kosovo: S/RES/1244 (1999),People in refugee-like situations, 	364 , 	364 , 	373 , 	373 ,
Europe,Europe,Serbia and Kosovo: S/RES/1244 (1999),Asylum-seekers," 	53,309 ", 	26 ," 	29,622 ", 	30 ,
Europe,Europe,Serbia and Kosovo: S/RES/1244 (1999),Returned refugees, 	-00 , 	-00 , 	22 , 	19 ,
Europe,Europe,Serbia and Kosovo: S/RES/1244 (1999),"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations"," 	220,002 "," 	25,862 "," 	219,854 "," 	21,214 ",
Europe,Europe,Serbia and Kosovo: S/RES/1244 (1999),Returned IDPs, 	-00 , 	-00 , 	175 , 	175 ,
Europe,Europe,Serbia and Kosovo: S/RES/1244 (1999),Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Serbia and Kosovo: S/RES/1244 (1999),Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Serbia and Kosovo: S/RES/1244 (1999),Total population of concern," 	311,923 "," 	28,479 "," 	288,030 "," 	23,860 ",
Europe,Europe,Slovakia,Total Refugee and people in refugee-like situations, 	326 , 	-00 , 	330 , 	-00 ,
Europe,Europe,Slovakia,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Slovakia,Asylum-seekers, 	548 , 	-00 , 	710 , 	-00 ,
Europe,Europe,Slovakia,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Slovakia,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Slovakia,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Slovakia,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Slovakia,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Slovakia,Total population of concern, 	874 , 	-00 ," 	1,040 ", 	-00 ,
Europe,Europe,Slovenia,Total Refugee and people in refugee-like situations, 	23 , 	-00 , 	23 , 	-00 ,
Europe,Europe,Slovenia,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Slovenia,Asylum-seekers, 	13 , 	1 , 	18 , 	1 ,
Europe,Europe,Slovenia,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Slovenia,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Slovenia,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Slovenia,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Slovenia,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Slovenia,Total population of concern, 	36 , 	1 , 	41 , 	1 ,
Europe,Europe,Spain,Total Refugee and people in refugee-like situations, 	59 , 	-00 , 	58 , 	-00 ,
Europe,Europe,Spain,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Spain,Asylum-seekers, 	88 , 	10 , 	97 , 	6 ,
Europe,Europe,Spain,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Spain,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Spain,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Spain,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Spain,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Spain,Total population of concern, 	147 , 	10 , 	155 , 	6 ,
Europe,Europe,Svalbard and Jan Mayen,Total Refugee and people in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Svalbard and Jan Mayen,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Svalbard and Jan Mayen,Asylum-seekers, 	1 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Svalbard and Jan Mayen,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Svalbard and Jan Mayen,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Svalbard and Jan Mayen,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Svalbard and Jan Mayen,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Svalbard and Jan Mayen,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Svalbard and Jan Mayen,Total population of concern, 	1 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Sweden,Total Refugee and people in refugee-like situations, 	16 , 	-00 , 	17 , 	-00 ,
Europe,Europe,Sweden,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Sweden,Asylum-seekers, 	17 , 	3 , 	15 , 	2 ,
Europe,Europe,Sweden,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Sweden,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Sweden,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Sweden,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Sweden,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Sweden,Total population of concern, 	33 , 	3 , 	32 , 	2 ,
Europe,Europe,Switzerland,Total Refugee and people in refugee-like situations, 	17 , 	-00 , 	16 , 	-00 ,
Europe,Europe,Switzerland,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Switzerland,Asylum-seekers, 	4 , 	1 , 	6 , 	-00 ,
Europe,Europe,Switzerland,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Switzerland,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Switzerland,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Switzerland,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Switzerland,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Switzerland,Total population of concern, 	21 , 	1 , 	22 , 	-00 ,
Europe,Europe,The former Yugoslav Republic of Macedonia,Total Refugee and people in refugee-like situations," 	1,762 ", 	8 ," 	1,755 ", 	10 ,
Europe,Europe,The former Yugoslav Republic of Macedonia,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,The former Yugoslav Republic of Macedonia,Asylum-seekers," 	14,609 ", 	3 ," 	8,830 ", 	4 ,
Europe,Europe,The former Yugoslav Republic of Macedonia,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,The former Yugoslav Republic of Macedonia,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,The former Yugoslav Republic of Macedonia,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,The former Yugoslav Republic of Macedonia,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,The former Yugoslav Republic of Macedonia,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,The former Yugoslav Republic of Macedonia,Total population of concern," 	16,371 ", 	11 ," 	10,585 ", 	14 ,
Europe,Europe,Ukraine,Total Refugee and people in refugee-like situations," 	321,415 "," 	5,384 "," 	323,428 "," 	5,480 ",
Europe,Europe,Ukraine,People in refugee-like situations, 	286 , 	286 , 	276 , 	276 ,
Europe,Europe,Ukraine,Asylum-seekers," 	22,400 ", 	412 ," 	28,261 ", 	291 ,
Europe,Europe,Ukraine,Returned refugees, 	-00 , 	-00 , 	3 , 	2 ,
Europe,Europe,Ukraine,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations"," 	1,600,000 "," 	358,000 "," 	1,600,000 "," 	57,721 ",k
Europe,Europe,Ukraine,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Ukraine,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Ukraine,Others of concern to UNHCR, 	5 , 	5 , 	5 , 	5 ,
Europe,Europe,Ukraine,Total population of concern," 	1,943,820 "," 	363,801 "," 	1,951,697 "," 	63,499 ",
Europe,Europe,United Kingdom,Total Refugee and people in refugee-like situations, 	131 , 	2 , 	129 , 	2 ,
Europe,Europe,United Kingdom,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,United Kingdom,Asylum-seekers, 	118 , 	2 , 	117 , 	1 ,
Europe,Europe,United Kingdom,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,United Kingdom,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,United Kingdom,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,United Kingdom,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,United Kingdom,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,United Kingdom,Total population of concern, 	249 , 	4 , 	246 , 	3 ,
Latin America and the Caribbean,Americas,Anguilla,Total Refugee and people in refugee-like situations, 	1 , 	-00 , 	1 , 	-00 ,
Latin America and the Caribbean,Americas,Anguilla,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Anguilla,Asylum-seekers, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Anguilla,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Anguilla,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Anguilla,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Anguilla,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Anguilla,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Anguilla,Total population of concern, 	1 , 	-00 , 	1 , 	-00 ,
Latin America and the Caribbean,Americas,Antigua and Barbuda,Total Refugee and people in refugee-like situations, 	56 , 	-00 , 	55 , 	-00 ,
Latin America and the Caribbean,Americas,Antigua and Barbuda,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Antigua and Barbuda,Asylum-seekers, 	12 , 	-00 , 	33 , 	2 ,
Latin America and the Caribbean,Americas,Antigua and Barbuda,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Antigua and Barbuda,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Antigua and Barbuda,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Antigua and Barbuda,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Antigua and Barbuda,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Antigua and Barbuda,Total population of concern, 	68 , 	-00 , 	88 , 	2 ,
Latin America and the Caribbean,Americas,Argentina,Total Refugee and people in refugee-like situations, 	194 , 	1 , 	186 , 	2 ,
Latin America and the Caribbean,Americas,Argentina,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Argentina,Asylum-seekers, 	170 , 	11 , 	158 , 	5 ,
Latin America and the Caribbean,Americas,Argentina,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Argentina,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Argentina,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Argentina,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Argentina,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Argentina,Total population of concern, 	364 , 	12 , 	344 , 	7 ,
Latin America and the Caribbean,Americas,Bahamas,Total Refugee and people in refugee-like situations, 	215 , 	-00 , 	218 , 	-00 ,
Latin America and the Caribbean,Americas,Bahamas,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Bahamas,Asylum-seekers, 	82 , 	-00 , 	98 , 	-00 ,
Latin America and the Caribbean,Americas,Bahamas,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Bahamas,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Bahamas,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Bahamas,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Bahamas,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Bahamas,Total population of concern, 	297 , 	-00 , 	316 , 	-00 ,
Latin America and the Caribbean,Americas,Barbados,Total Refugee and people in refugee-like situations, 	99 , 	-00 , 	102 , 	-00 ,
Latin America and the Caribbean,Americas,Barbados,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Barbados,Asylum-seekers, 	25 , 	-00 , 	45 , 	-00 ,
Latin America and the Caribbean,Americas,Barbados,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Barbados,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Barbados,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Barbados,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Barbados,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Barbados,Total population of concern, 	124 , 	-00 , 	147 , 	-00 ,
Latin America and the Caribbean,Americas,Belize,Total Refugee and people in refugee-like situations, 	51 , 	-00 , 	52 , 	-00 ,
Latin America and the Caribbean,Americas,Belize,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Belize,Asylum-seekers, 	98 , 	-00 , 	125 , 	1 ,
Latin America and the Caribbean,Americas,Belize,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Belize,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Belize,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Belize,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Belize,Others of concern to UNHCR, 	57 , 	57 , 	200 , 	50 ,
Latin America and the Caribbean,Americas,Belize,Total population of concern, 	206 , 	57 , 	377 , 	51 ,
Latin America and the Caribbean,Americas,Bolivia (Plurinational State of),Total Refugee and people in refugee-like situations, 	571 , 	19 , 	583 , 	10 ,
Latin America and the Caribbean,Americas,Bolivia (Plurinational State of),People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Bolivia (Plurinational State of),Asylum-seekers, 	350 , 	22 , 	399 , 	12 ,
Latin America and the Caribbean,Americas,Bolivia (Plurinational State of),Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Bolivia (Plurinational State of),"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Bolivia (Plurinational State of),Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Bolivia (Plurinational State of),Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Bolivia (Plurinational State of),Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Bolivia (Plurinational State of),Total population of concern, 	921 , 	41 , 	982 , 	22 ,
Latin America and the Caribbean,Americas,Brazil,Total Refugee and people in refugee-like situations, 	895 , 	2 , 	890 , 	2 ,
Latin America and the Caribbean,Americas,Brazil,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Brazil,Asylum-seekers," 	2,159 ", 	9 ," 	2,691 ", 	11 ,
Latin America and the Caribbean,Americas,Brazil,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Brazil,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Brazil,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Brazil,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Brazil,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Brazil,Total population of concern," 	3,054 ", 	11 ," 	3,581 ", 	13 ,
Latin America and the Caribbean,Americas,British Virgin Islands,Total Refugee and people in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,British Virgin Islands,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,British Virgin Islands,Asylum-seekers, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,British Virgin Islands,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,British Virgin Islands,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,British Virgin Islands,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,British Virgin Islands,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,British Virgin Islands,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,British Virgin Islands,Total population of concern, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Cayman Islands,Total Refugee and people in refugee-like situations, 	6 , 	-00 , 	6 , 	-00 ,
Latin America and the Caribbean,Americas,Cayman Islands,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Cayman Islands,Asylum-seekers, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Cayman Islands,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Cayman Islands,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Cayman Islands,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Cayman Islands,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Cayman Islands,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Cayman Islands,Total population of concern, 	6 , 	-00 , 	6 , 	-00 ,
Latin America and the Caribbean,Americas,Chile,Total Refugee and people in refugee-like situations, 	561 , 	7 , 	555 , 	6 ,
Latin America and the Caribbean,Americas,Chile,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Chile,Asylum-seekers, 	156 , 	6 , 	182 , 	8 ,
Latin America and the Caribbean,Americas,Chile,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Chile,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Chile,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Chile,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
